Data,Hora,Press Atm,Temp1,Temp2,Temp Int,Umidade Ar,Umidade Ar Int,Rad Solar W/m2,Rad Total Solar W/m2,Rad Total Solar KJ/m2,Velocidade Vento,Direção Vento,Precipitação,Tensão Sistema
06_07_2022,00:13:26,1013.9,26.1,27.2,25.2,78.0,72.0,3.0,168.0,10.0,3.1,145.0,0.0,12.7
06_07_2022,00:13:43,1013.8,26.4,27.2,25.9,77.0,71.0,2.0,56.0,3.0,1.1,136.0,0.0,12.8
06_07_2022,00:13:45,1013.8,26.4,27.2,25.9,77.0,71.0,2.0,56.0,3.0,1.1,136.0,0.0,12.8
06_07_2022,00:13:47,1013.8,26.4,27.2,25.9,77.0,71.0,2.0,56.0,3.0,1.1,136.0,0.0,12.8
06_07_2022,00:13:49,1013.8,26.4,27.2,25.9,77.0,71.0,2.0,56.0,3.0,1.0,110.0,0.0,12.8
06_07_2022,00:13:51,1013.8,26.4,27.2,25.9,77.0,71.0,2.0,56.0,3.0,1.0,110.0,0.0,12.8
06_07_2022,00:13:53,1013.8,26.4,27.2,25.9,77.0,71.0,2.0,58.0,3.0,1.7,111.0,0.0,12.8
06_07_2022,00:13:55,1013.8,26.4,27.2,25.9,77.0,71.0,2.0,58.0,3.0,1.7,111.0,0.0,12.8
06_07_2022,00:13:57,1013.8,26.4,27.2,25.9,77.0,71.0,2.0,58.0,3.0,1.7,111.0,0.0,12.8
06_07_2022,00:13:59,1013.8,26.4,27.2,25.9,77.0,71.0,2.0,58.0,3.0,1.4,80.0,0.0,12.8
06_07_2022,00:14:01,1013.8,26.4,27.2,25.9,77.0,71.0,2.0,58.0,3.0,1.4,80.0,0.0,12.8
06_07_2022,00:14:03,1013.8,26.4,27.2,25.9,77.0,71.0,2.0,58.0,3.0,1.4,80.0,0.0,12.8
06_07_2022,00:14:05,1013.8,26.4,27.2,25.9,77.0,71.0,2.0,60.0,4.0,2.2,108.0,0.0,12.7
06_07_2022,00:14:07,1013.8,26.4,27.2,25.9,77.0,71.0,2.0,60.0,4.0,2.2,108.0,0.0,12.7
06_07_2022,00:14:09,1013.8,26.4,27.2,25.9,77.0,71.0,2.0,60.0,4.0,1.7,142.0,0.0,12.7
06_07_2022,00:14:11,1013.8,26.4,27.2,25.9,77.0,71.0,2.0,60.0,4.0,1.7,142.0,0.0,12.7
06_07_2022,00:14:12,1013.8,26.4,27.2,25.9,77.0,71.0,2.0,60.0,4.0,1.7,142.0,0.0,12.7
06_07_2022,00:14:14,1013.8,26.3,27.2,25.9,77.0,71.0,2.0,61.0,4.0,2.8,119.0,0.0,12.7
06_07_2022,00:14:16,1013.8,26.3,27.2,25.9,77.0,71.0,2.0,61.0,4.0,2.8,119.0,0.0,12.7
06_07_2022,00:14:18,1013.8,26.3,27.2,25.9,77.0,71.0,2.0,61.0,4.0,4.4,110.0,0.0,12.7
06_07_2022,00:14:20,1013.8,26.3,27.2,25.9,77.0,71.0,2.0,61.0,4.0,4.4,110.0,0.0,12.7
06_07_2022,00:14:22,1013.8,26.3,27.2,25.9,77.0,71.0,2.0,61.0,4.0,4.4,110.0,0.0,12.7
06_07_2022,00:14:24,1013.8,26.4,27.2,25.9,77.0,71.0,1.0,63.0,4.0,3.7,86.0,0.0,12.7
06_07_2022,00:14:26,1013.8,26.4,27.2,25.9,77.0,71.0,1.0,63.0,4.0,3.7,86.0,0.0,12.7
06_07_2022,00:14:28,1013.8,26.4,27.2,25.9,77.0,71.0,1.0,63.0,4.0,2.1,104.0,0.0,12.7
06_07_2022,00:14:30,1013.8,26.4,27.2,25.9,77.0,71.0,1.0,63.0,4.0,2.1,104.0,0.0,12.7
06_07_2022,00:14:32,1013.8,26.4,27.2,25.9,77.0,71.0,1.0,63.0,4.0,2.1,104.0,0.0,12.7
06_07_2022,00:14:34,1013.8,26.4,27.2,25.9,77.0,71.0,2.0,64.0,4.0,2.2,137.0,0.0,12.7
06_07_2022,00:14:36,1013.8,26.4,27.2,25.9,77.0,71.0,2.0,64.0,4.0,2.2,137.0,0.0,12.7
06_07_2022,00:14:38,1013.8,26.4,27.2,25.9,77.0,71.0,2.0,64.0,4.0,2.4,145.0,0.0,12.7
06_07_2022,00:14:40,1013.8,26.4,27.2,25.9,77.0,71.0,2.0,64.0,4.0,2.4,145.0,0.0,12.7
06_07_2022,00:14:42,1013.8,26.4,27.2,25.9,77.0,71.0,2.0,64.0,4.0,2.4,145.0,0.0,12.7
06_07_2022,00:14:44,1013.8,26.4,27.2,25.9,77.0,71.0,2.0,66.0,4.0,2.7,157.0,0.0,12.7
06_07_2022,00:14:46,1013.8,26.4,27.2,25.9,77.0,71.0,2.0,66.0,4.0,2.7,157.0,0.0,12.7
06_07_2022,00:14:48,1013.8,26.4,27.2,25.9,77.0,71.0,2.0,66.0,4.0,1.7,156.0,0.0,12.7
06_07_2022,00:14:50,1013.8,26.4,27.2,25.9,77.0,71.0,2.0,66.0,4.0,1.7,156.0,0.0,12.7
06_07_2022,00:14:52,1013.8,26.4,27.2,25.9,77.0,71.0,2.0,66.0,4.0,1.7,156.0,0.0,12.7
06_07_2022,00:14:54,1013.8,26.4,27.2,25.9,77.0,71.0,2.0,67.0,4.0,1.9,198.0,0.0,12.7
06_07_2022,00:14:56,1013.8,26.4,27.2,25.9,77.0,71.0,2.0,67.0,4.0,1.9,198.0,0.0,12.7
06_07_2022,00:14:58,1013.8,26.4,27.2,25.9,77.0,71.0,2.0,67.0,4.0,2.4,139.0,0.0,12.7
06_07_2022,00:15:00,1013.8,26.4,27.2,25.9,77.0,71.0,2.0,67.0,4.0,2.4,139.0,0.0,12.7
06_07_2022,00:15:02,1013.8,26.4,27.2,25.9,77.0,71.0,2.0,67.0,4.0,2.4,139.0,0.0,12.7
06_07_2022,00:15:04,1013.8,26.4,27.2,25.9,77.0,71.0,2.0,69.0,4.0,1.2,138.0,0.0,12.7
06_07_2022,00:15:06,1013.8,26.4,27.2,25.9,77.0,71.0,2.0,69.0,4.0,1.2,138.0,0.0,12.7
06_07_2022,00:15:08,1013.8,26.4,27.2,25.9,77.0,71.0,2.0,69.0,4.0,0.3,100.0,0.0,12.7
06_07_2022,00:15:10,1013.8,26.4,27.2,25.9,77.0,71.0,2.0,69.0,4.0,0.3,100.0,0.0,12.7
06_07_2022,00:15:12,1013.8,26.4,27.2,25.9,77.0,71.0,2.0,69.0,4.0,0.3,100.0,0.0,12.7
06_07_2022,00:15:14,1013.8,26.4,27.2,25.9,77.0,71.0,2.0,70.0,4.0,1.4,93.0,0.0,12.7
06_07_2022,00:15:16,1013.8,26.4,27.2,25.9,77.0,71.0,2.0,70.0,4.0,1.4,93.0,0.0,12.7
06_07_2022,00:15:18,1013.8,26.4,27.2,25.9,77.0,71.0,2.0,70.0,4.0,1.6,119.0,0.0,12.7
06_07_2022,00:15:20,1013.8,26.4,27.2,25.9,77.0,71.0,2.0,70.0,4.0,1.6,119.0,0.0,12.7
06_07_2022,00:15:22,1013.8,26.4,27.2,25.9,77.0,71.0,2.0,70.0,4.0,1.6,119.0,0.0,12.7
06_07_2022,00:15:24,1013.8,26.4,27.2,25.9,77.0,71.0,2.0,72.0,4.0,1.9,140.0,0.0,12.7
06_07_2022,00:15:26,1013.8,26.4,27.2,25.9,77.0,71.0,2.0,72.0,4.0,1.9,140.0,0.0,12.7
06_07_2022,00:15:28,1013.8,26.4,27.2,25.9,77.0,71.0,2.0,72.0,4.0,1.4,143.0,0.0,12.7
06_07_2022,00:15:30,1013.8,26.4,27.2,25.9,77.0,71.0,2.0,72.0,4.0,1.4,143.0,0.0,12.7
06_07_2022,00:15:32,1013.8,26.4,27.2,25.9,77.0,71.0,2.0,72.0,4.0,1.4,143.0,0.0,12.7
06_07_2022,00:15:34,1013.8,26.4,27.2,25.9,77.0,71.0,2.0,74.0,4.0,0.8,156.0,0.0,12.7
06_07_2022,00:15:36,1013.8,26.4,27.2,25.9,77.0,71.0,2.0,74.0,4.0,0.8,156.0,0.0,12.7
06_07_2022,00:15:38,1013.8,26.4,27.2,25.9,77.0,71.0,2.0,74.0,4.0,0.4,160.0,0.0,12.7
06_07_2022,00:15:40,1013.8,26.4,27.2,25.9,77.0,71.0,2.0,74.0,4.0,0.4,160.0,0.0,12.7
06_07_2022,00:15:42,1013.8,26.4,27.2,25.9,77.0,71.0,2.0,74.0,4.0,0.4,160.0,0.0,12.7
06_07_2022,00:15:44,1013.8,26.4,27.2,25.9,77.0,71.0,2.0,75.0,5.0,0.7,151.0,0.0,12.7
06_07_2022,00:15:46,1013.8,26.4,27.2,25.9,77.0,71.0,2.0,75.0,5.0,0.7,151.0,0.0,12.7
06_07_2022,00:15:48,1013.8,26.4,27.2,25.9,77.0,71.0,2.0,75.0,5.0,1.2,132.0,0.0,12.7
06_07_2022,00:15:50,1013.8,26.4,27.2,25.9,77.0,71.0,2.0,75.0,5.0,1.2,132.0,0.0,12.7
06_07_2022,00:15:52,1013.8,26.4,27.2,25.9,77.0,71.0,2.0,75.0,5.0,1.2,132.0,0.0,12.7
06_07_2022,00:15:54,1013.8,26.4,27.2,25.9,77.0,71.0,2.0,77.0,5.0,2.2,143.0,0.0,12.7
06_07_2022,00:15:56,1013.8,26.4,27.2,25.9,77.0,71.0,2.0,77.0,5.0,2.2,143.0,0.0,12.7
06_07_2022,00:15:58,1013.8,26.4,27.2,25.9,77.0,71.0,2.0,77.0,5.0,1.3,143.0,0.0,12.7
06_07_2022,00:16:00,1013.8,26.4,27.2,25.9,77.0,71.0,2.0,77.0,5.0,1.3,143.0,0.0,12.7
06_07_2022,00:16:02,1013.8,26.4,27.2,25.9,77.0,71.0,2.0,77.0,5.0,1.3,143.0,0.0,12.7
06_07_2022,00:16:04,1013.8,26.4,27.2,25.9,77.0,71.0,2.0,79.0,5.0,1.4,139.0,0.0,12.7
06_07_2022,00:16:06,1013.8,26.4,27.2,25.9,77.0,71.0,2.0,79.0,5.0,1.4,139.0,0.0,12.7
06_07_2022,00:16:08,1013.8,26.4,27.2,25.9,77.0,71.0,2.0,79.0,5.0,0.4,57.0,0.0,12.7
06_07_2022,00:16:10,1013.8,26.4,27.2,25.9,77.0,71.0,2.0,79.0,5.0,0.4,57.0,0.0,12.7
06_07_2022,00:16:12,1013.8,26.4,27.2,25.9,77.0,71.0,2.0,79.0,5.0,0.4,57.0,0.0,12.7
06_07_2022,00:16:14,1013.8,26.4,27.2,25.9,77.0,71.0,2.0,81.0,5.0,0.5,155.0,0.0,12.7
06_07_2022,00:16:16,1013.8,26.4,27.2,25.9,77.0,71.0,2.0,81.0,5.0,0.5,155.0,0.0,12.7
06_07_2022,00:16:18,1013.8,26.4,27.2,25.9,77.0,71.0,2.0,81.0,5.0,1.3,171.0,0.0,12.7
06_07_2022,00:16:20,1013.8,26.4,27.2,25.9,77.0,71.0,2.0,81.0,5.0,1.3,171.0,0.0,12.7
06_07_2022,00:16:22,1013.8,26.4,27.2,25.9,77.0,71.0,2.0,81.0,5.0,1.3,171.0,0.0,12.7
06_07_2022,00:16:24,1013.8,26.4,27.2,25.9,77.0,71.0,2.0,82.0,5.0,1.9,142.0,0.0,12.7
06_07_2022,00:16:26,1013.8,26.4,27.2,25.9,77.0,71.0,2.0,82.0,5.0,1.9,142.0,0.0,12.7
06_07_2022,00:16:28,1013.8,26.4,27.2,25.9,77.0,71.0,2.0,82.0,5.0,2.1,137.0,0.0,12.7
06_07_2022,00:16:30,1013.8,26.4,27.2,25.9,77.0,71.0,2.0,82.0,5.0,2.1,137.0,0.0,12.7
06_07_2022,00:16:32,1013.8,26.4,27.2,25.9,77.0,71.0,2.0,82.0,5.0,2.1,137.0,0.0,12.7
