Data,Hora,Press Atm,Temp1,Temp2,Temp Int,Umidade Ar,Umidade Ar Int,Rad Solar W/m2,Rad Total Solar W/m2,Rad Total Solar KJ/m2,Velocidade Vento,Direção Vento,Precipitação,Tensão Sistema
09_07_2022,00:00:32,1016.3,23.1,26.2,23.2,94.0,77.0,0.0,0.0,0.0,0.7,190.0,0.0,12.7
09_07_2022,00:00:35,1016.3,23.1,26.2,23.2,94.0,77.0,0.0,0.0,0.0,0.5,229.0,0.0,12.7
09_07_2022,00:00:37,1016.3,23.1,26.2,23.2,94.0,77.0,0.0,0.0,0.0,0.5,229.0,0.0,12.7
09_07_2022,00:00:40,1016.3,23.1,26.2,23.2,94.0,77.0,0.0,0.0,0.0,0.5,221.0,0.0,12.7
09_07_2022,00:00:43,1016.3,23.1,26.2,23.2,94.0,77.0,0.0,0.0,0.0,0.5,221.0,0.0,12.7
09_07_2022,00:00:45,1016.3,23.1,26.2,23.2,94.0,77.0,0.0,0.0,0.0,0.9,248.0,0.0,12.7
09_07_2022,00:00:48,1016.3,23.1,26.2,23.2,94.0,77.0,0.0,0.0,0.0,0.9,248.0,0.0,12.7
09_07_2022,00:00:51,1016.3,23.1,26.2,23.2,94.0,77.0,0.0,0.0,0.0,0.7,224.0,0.0,12.7
09_07_2022,00:00:53,1016.3,23.1,26.2,23.2,94.0,77.0,0.0,0.0,0.0,0.7,224.0,0.0,12.7
09_07_2022,00:00:56,1016.3,23.1,26.2,23.2,94.0,77.0,0.0,0.0,0.0,0.6,211.0,0.0,12.7
09_07_2022,00:00:59,1016.3,23.1,26.2,23.2,94.0,77.0,0.0,0.0,0.0,0.6,211.0,0.0,12.7
09_07_2022,00:01:01,1016.3,23.1,26.2,23.2,94.0,77.0,0.0,0.0,0.0,0.7,197.0,0.0,12.7
09_07_2022,00:01:03,1016.3,23.1,26.2,23.2,94.0,77.0,0.0,0.0,0.0,0.7,197.0,0.0,12.7
09_07_2022,00:01:05,1016.3,23.1,26.2,23.2,94.0,77.0,0.0,0.0,0.0,0.8,185.0,0.0,12.7
09_07_2022,00:01:07,1016.3,23.1,26.2,23.2,94.0,77.0,0.0,0.0,0.0,0.8,185.0,0.0,12.7
09_07_2022,00:01:09,1016.3,23.1,26.2,23.2,94.0,77.0,0.0,0.0,0.0,0.8,225.0,0.0,12.7
09_07_2022,00:01:11,1016.3,23.1,26.2,23.2,94.0,77.0,0.0,0.0,0.0,0.8,225.0,0.0,12.7
09_07_2022,00:01:13,1016.3,23.1,26.2,23.2,94.0,77.0,0.0,0.0,0.0,0.8,225.0,0.0,12.7
09_07_2022,00:01:15,1016.3,23.1,26.2,23.2,94.0,77.0,0.0,0.0,0.0,0.6,166.0,0.0,12.7
09_07_2022,00:01:17,1016.3,23.1,26.2,23.2,94.0,77.0,0.0,0.0,0.0,0.6,166.0,0.0,12.7
09_07_2022,00:01:19,1016.3,23.1,26.2,23.2,94.0,77.0,0.0,0.0,0.0,0.4,186.0,0.0,12.7
09_07_2022,00:01:21,1016.3,23.1,26.2,23.2,94.0,77.0,0.0,0.0,0.0,0.4,186.0,0.0,12.7
09_07_2022,00:01:23,1016.3,23.1,26.2,23.2,94.0,77.0,0.0,0.0,0.0,0.4,186.0,0.0,12.7
09_07_2022,00:01:25,1016.3,23.1,26.2,23.2,94.0,77.0,0.0,0.0,0.0,0.4,193.0,0.0,12.7
09_07_2022,00:01:27,1016.3,23.1,26.2,23.2,94.0,77.0,0.0,0.0,0.0,0.4,193.0,0.0,12.7
09_07_2022,00:01:29,1016.3,23.1,26.2,23.2,94.0,77.0,0.0,0.0,0.0,0.0,193.0,0.0,12.7
09_07_2022,00:01:31,1016.3,23.1,26.2,23.2,94.0,77.0,0.0,0.0,0.0,0.0,193.0,0.0,12.7
09_07_2022,00:01:33,1016.3,23.1,26.2,23.2,94.0,77.0,0.0,0.0,0.0,0.0,193.0,0.0,12.7
09_07_2022,00:01:35,1016.3,23.1,26.2,23.2,94.0,77.0,0.0,0.0,0.0,0.5,215.0,0.0,12.7
09_07_2022,00:01:37,1016.3,23.1,26.2,23.2,94.0,77.0,0.0,0.0,0.0,0.5,215.0,0.0,12.7
09_07_2022,00:01:39,1016.3,23.1,26.2,23.2,94.0,77.0,0.0,0.0,0.0,0.3,187.0,0.0,12.7
09_07_2022,00:01:41,1016.3,23.1,26.2,23.2,94.0,77.0,0.0,0.0,0.0,0.3,187.0,0.0,12.7
09_07_2022,00:01:43,1016.3,23.1,26.2,23.2,94.0,77.0,0.0,0.0,0.0,0.3,187.0,0.0,12.7
09_07_2022,00:01:45,1016.3,23.1,26.2,23.2,94.0,77.0,0.0,0.0,0.0,0.3,221.0,0.0,12.7
09_07_2022,00:01:47,1016.3,23.1,26.2,23.2,94.0,77.0,0.0,0.0,0.0,0.3,221.0,0.0,12.7
09_07_2022,00:01:49,1016.3,23.1,26.2,23.2,94.0,77.0,0.0,0.0,0.0,0.3,221.0,0.0,12.7
09_07_2022,00:01:51,1016.3,23.1,26.2,23.2,94.0,77.0,0.0,0.0,0.0,0.3,221.0,0.0,12.7
09_07_2022,00:01:53,1016.3,23.1,26.2,23.2,94.0,77.0,0.0,0.0,0.0,0.3,221.0,0.0,12.7
09_07_2022,00:01:55,1016.3,23.1,26.2,23.2,94.0,77.0,0.0,0.0,0.0,0.0,226.0,0.0,12.7
09_07_2022,00:01:57,1016.3,23.1,26.2,23.2,94.0,77.0,0.0,0.0,0.0,0.0,226.0,0.0,12.7
09_07_2022,00:01:59,1016.3,23.1,26.2,23.2,94.0,77.0,0.0,0.0,0.0,0.5,254.0,0.0,12.7
09_07_2022,00:02:01,1016.3,23.1,26.2,23.2,94.0,77.0,0.0,0.0,0.0,0.5,254.0,0.0,12.7
09_07_2022,00:02:03,1016.3,23.1,26.2,23.2,94.0,77.0,0.0,0.0,0.0,0.5,254.0,0.0,12.7
09_07_2022,00:02:05,1016.3,23.1,26.2,23.2,94.0,77.0,0.0,0.0,0.0,0.5,255.0,0.0,12.7
09_07_2022,00:02:07,1016.3,23.1,26.2,23.2,94.0,77.0,0.0,0.0,0.0,0.5,255.0,0.0,12.7
09_07_2022,00:02:09,1016.3,23.1,26.2,23.2,94.0,77.0,0.0,0.0,0.0,0.4,259.0,0.0,12.7
09_07_2022,00:02:11,1016.3,23.1,26.2,23.2,94.0,77.0,0.0,0.0,0.0,0.4,259.0,0.0,12.7
09_07_2022,00:02:13,1016.3,23.1,26.2,23.2,94.0,77.0,0.0,0.0,0.0,0.4,259.0,0.0,12.7
09_07_2022,00:02:15,1016.3,23.1,26.2,23.2,94.0,77.0,0.0,0.0,0.0,0.5,266.0,0.0,12.7
09_07_2022,00:02:17,1016.3,23.1,26.2,23.2,94.0,77.0,0.0,0.0,0.0,0.5,266.0,0.0,12.7
09_07_2022,00:02:19,1016.3,23.1,26.2,23.2,94.0,77.0,0.0,0.0,0.0,0.5,248.0,0.0,12.7
09_07_2022,00:02:21,1016.3,23.1,26.2,23.2,94.0,77.0,0.0,0.0,0.0,0.5,248.0,0.0,12.7
09_07_2022,00:02:23,1016.3,23.1,26.2,23.2,94.0,77.0,0.0,0.0,0.0,0.5,248.0,0.0,12.7
09_07_2022,00:02:25,1016.3,23.1,26.2,23.2,94.0,77.0,0.0,0.0,0.0,0.9,281.0,0.0,12.7
09_07_2022,00:02:27,1016.3,23.1,26.2,23.2,94.0,77.0,0.0,0.0,0.0,0.9,281.0,0.0,12.7
09_07_2022,00:02:29,1016.3,23.1,26.2,23.2,94.0,77.0,0.0,0.0,0.0,0.6,248.0,0.0,12.7
09_07_2022,00:02:31,1016.3,23.1,26.2,23.2,94.0,77.0,0.0,0.0,0.0,0.6,248.0,0.0,12.7
09_07_2022,00:02:33,1016.3,23.1,26.2,23.2,94.0,77.0,0.0,0.0,0.0,0.6,248.0,0.0,12.7
09_07_2022,00:02:35,1016.3,23.1,26.2,23.2,94.0,77.0,0.0,0.0,0.0,0.7,222.0,0.0,12.7
09_07_2022,00:02:37,1016.3,23.1,26.2,23.2,94.0,77.0,0.0,0.0,0.0,0.7,222.0,0.0,12.7
09_07_2022,00:02:39,1016.3,23.1,26.2,23.2,94.0,77.0,0.0,0.0,0.0,0.8,296.0,0.0,12.7
09_07_2022,00:02:41,1016.3,23.1,26.2,23.2,94.0,77.0,0.0,0.0,0.0,0.8,296.0,0.0,12.7
09_07_2022,00:02:43,1016.3,23.1,26.2,23.2,94.0,77.0,0.0,0.0,0.0,0.8,296.0,0.0,12.7
09_07_2022,00:02:45,1016.3,23.1,26.2,23.2,94.0,77.0,0.0,0.0,0.0,1.4,286.0,0.0,12.7
09_07_2022,00:02:47,1016.3,23.1,26.2,23.2,94.0,77.0,0.0,0.0,0.0,1.4,286.0,0.0,12.7
09_07_2022,00:02:49,1016.3,23.1,26.2,23.2,94.0,77.0,0.0,0.0,0.0,1.0,256.0,0.0,12.7
09_07_2022,00:02:51,1016.3,23.1,26.2,23.2,94.0,77.0,0.0,0.0,0.0,1.0,256.0,0.0,12.7
09_07_2022,00:02:53,1016.3,23.1,26.2,23.2,94.0,77.0,0.0,0.0,0.0,1.0,256.0,0.0,12.7
09_07_2022,00:02:55,1016.3,23.1,26.2,23.2,94.0,77.0,0.0,0.0,0.0,0.6,296.0,0.0,12.7
09_07_2022,00:02:57,1016.3,23.1,26.2,23.2,94.0,77.0,0.0,0.0,0.0,0.6,296.0,0.0,12.7
09_07_2022,00:02:59,1016.3,23.1,26.2,23.2,94.0,77.0,0.0,0.0,0.0,0.9,235.0,0.0,12.7
09_07_2022,00:03:01,1016.3,23.1,26.2,23.2,94.0,77.0,0.0,0.0,0.0,0.9,235.0,0.0,12.7
09_07_2022,00:03:03,1016.3,23.1,26.2,23.2,94.0,77.0,0.0,0.0,0.0,0.9,235.0,0.0,12.7
09_07_2022,00:03:05,1016.3,23.1,26.2,23.2,94.0,77.0,0.0,0.0,0.0,0.7,211.0,0.0,12.7
09_07_2022,00:03:07,1016.3,23.1,26.2,23.2,94.0,77.0,0.0,0.0,0.0,0.7,211.0,0.0,12.7
09_07_2022,00:03:09,1016.3,23.1,26.2,23.2,94.0,77.0,0.0,0.0,0.0,0.8,201.0,0.0,12.7
09_07_2022,00:03:11,1016.3,23.1,26.2,23.2,94.0,77.0,0.0,0.0,0.0,0.8,201.0,0.0,12.7
09_07_2022,00:03:13,1016.3,23.1,26.2,23.2,94.0,77.0,0.0,0.0,0.0,0.8,201.0,0.0,12.7
09_07_2022,00:03:15,1016.3,23.1,26.2,23.2,94.0,77.0,0.0,0.0,0.0,0.3,203.0,0.0,12.7
09_07_2022,00:14:54,1016.1,23.0,26.2,23.2,95.0,77.0,0.0,1.0,0.0,0.8,167.0,0.0,12.7
09_07_2022,00:14:56,1016.1,23.0,26.2,23.2,95.0,77.0,0.0,1.0,0.0,0.4,175.0,0.0,12.7
09_07_2022,00:14:57,1016.1,23.0,26.2,23.2,95.0,77.0,0.0,1.0,0.0,0.4,175.0,0.0,12.7
09_07_2022,00:14:59,1016.1,23.0,26.2,23.2,95.0,77.0,0.0,1.0,0.0,0.6,191.0,0.0,12.7
09_07_2022,00:15:01,1016.1,23.0,26.2,23.2,95.0,77.0,0.0,1.0,0.0,0.6,191.0,0.0,12.7
09_07_2022,00:15:03,1016.1,23.0,26.2,23.2,95.0,77.0,0.0,1.0,0.0,0.6,191.0,0.0,12.7
09_07_2022,00:15:05,1016.0,23.0,26.2,23.2,95.0,77.0,0.0,1.0,0.0,0.4,227.0,0.0,12.7
09_07_2022,00:15:07,1016.0,23.0,26.2,23.2,95.0,77.0,0.0,1.0,0.0,0.4,227.0,0.0,12.7
09_07_2022,00:15:09,1016.0,23.0,26.2,23.2,95.0,77.0,0.0,1.0,0.0,0.0,260.0,0.0,12.7
09_07_2022,00:15:11,1016.0,23.0,26.2,23.2,95.0,77.0,0.0,1.0,0.0,0.0,260.0,0.0,12.7
09_07_2022,00:15:13,1016.0,23.0,26.2,23.2,95.0,77.0,0.0,1.0,0.0,0.0,260.0,0.0,12.7
09_07_2022,00:15:15,1016.0,23.0,26.2,23.2,95.0,77.0,0.0,1.0,0.0,0.0,260.0,0.0,12.7
09_07_2022,00:15:17,1016.0,23.0,26.2,23.2,95.0,77.0,0.0,1.0,0.0,0.0,260.0,0.0,12.7
09_07_2022,00:15:19,1016.0,23.0,26.2,23.2,95.0,77.0,0.0,1.0,0.0,0.0,6.0,0.0,12.7
09_07_2022,00:15:21,1016.0,23.0,26.2,23.2,95.0,77.0,0.0,1.0,0.0,0.0,6.0,0.0,12.7
09_07_2022,00:15:23,1016.0,23.0,26.2,23.2,95.0,77.0,0.0,1.0,0.0,0.0,6.0,0.0,12.7
09_07_2022,00:15:25,1016.0,23.0,26.2,23.2,95.0,77.0,0.0,1.0,0.0,0.0,6.0,0.0,12.7
09_07_2022,00:15:27,1016.0,23.0,26.2,23.2,95.0,77.0,0.0,1.0,0.0,0.0,6.0,0.0,12.7
09_07_2022,00:15:29,1016.0,23.0,26.2,23.2,95.0,77.0,0.0,1.0,0.0,0.0,6.0,0.0,12.7
09_07_2022,00:15:31,1016.0,23.0,26.2,23.2,95.0,77.0,0.0,1.0,0.0,0.0,6.0,0.0,12.7
09_07_2022,00:15:33,1016.0,23.0,26.2,23.2,95.0,77.0,0.0,1.0,0.0,0.0,6.0,0.0,12.7
09_07_2022,00:15:35,1016.0,23.0,26.2,23.2,95.0,77.0,0.0,1.0,0.0,0.8,224.0,0.0,12.7
09_07_2022,00:15:37,1016.0,23.0,26.2,23.2,95.0,77.0,0.0,1.0,0.0,0.8,224.0,0.0,12.7
09_07_2022,00:15:39,1016.0,23.0,26.2,23.2,95.0,77.0,0.0,1.0,0.0,1.0,244.0,0.0,12.7
09_07_2022,00:15:41,1016.0,23.0,26.2,23.2,95.0,77.0,0.0,1.0,0.0,1.0,244.0,0.0,12.7
09_07_2022,00:15:43,1016.0,23.0,26.2,23.2,95.0,77.0,0.0,1.0,0.0,1.0,244.0,0.0,12.7
09_07_2022,00:15:45,1016.0,23.0,26.2,23.2,95.0,77.0,0.0,1.0,0.0,1.4,242.0,0.0,12.7
09_07_2022,00:15:47,1016.0,23.0,26.2,23.2,95.0,77.0,0.0,1.0,0.0,1.4,242.0,0.0,12.7
09_07_2022,00:15:49,1016.0,23.0,26.2,23.2,95.0,77.0,0.0,1.0,0.0,1.0,261.0,0.0,12.7
09_07_2022,00:15:51,1016.0,23.0,26.2,23.2,95.0,77.0,0.0,1.0,0.0,1.0,261.0,0.0,12.7
09_07_2022,00:15:53,1016.0,23.0,26.2,23.2,95.0,77.0,0.0,1.0,0.0,1.0,261.0,0.0,12.7
09_07_2022,00:15:55,1016.0,23.0,26.2,23.2,95.0,77.0,0.0,1.0,0.0,1.4,248.0,0.0,12.7
09_07_2022,00:15:57,1016.0,23.0,26.2,23.2,95.0,77.0,0.0,1.0,0.0,1.4,248.0,0.0,12.7
09_07_2022,00:15:59,1016.0,23.0,26.2,23.2,95.0,77.0,0.0,1.0,0.0,1.5,249.0,0.0,12.7
09_07_2022,00:16:01,1016.0,23.0,26.2,23.2,95.0,77.0,0.0,1.0,0.0,1.5,249.0,0.0,12.7
09_07_2022,00:16:03,1016.0,23.0,26.2,23.2,95.0,77.0,0.0,1.0,0.0,1.5,249.0,0.0,12.7
09_07_2022,00:16:05,1016.0,23.0,26.2,23.2,95.0,77.0,0.0,1.0,0.0,0.6,266.0,0.0,12.7
09_07_2022,00:16:07,1016.0,23.0,26.2,23.2,95.0,77.0,0.0,1.0,0.0,0.6,266.0,0.0,12.7
09_07_2022,00:16:09,1016.0,23.0,26.2,23.2,95.0,77.0,0.0,1.0,0.0,0.9,246.0,0.0,12.7
09_07_2022,00:16:11,1016.0,23.0,26.2,23.2,95.0,77.0,0.0,1.0,0.0,0.9,246.0,0.0,12.7
