Data,Hora,Press Atm,Temp1,Temp2,Temp Int,Umidade Ar,Umidade Ar Int,Rad Solar W/m2,Rad Total Solar W/m2,Rad Total Solar KJ/m2,Velocidade Vento,Direção Vento,Precipitação,Tensão Sistema
11_07_2022,00:15:33,1013.5,22.7,26.7,23.5,94.0,75.0,0.0,0.0,0.0,0.5,302.0,0.0,12.7
11_07_2022,00:15:34,1013.5,22.7,26.7,23.5,94.0,75.0,0.0,0.0,0.0,0.7,309.0,0.0,12.7
11_07_2022,00:15:36,1013.5,22.7,26.7,23.5,94.0,75.0,0.0,0.0,0.0,0.7,309.0,0.0,12.7
11_07_2022,00:15:38,1013.5,22.7,26.7,23.5,94.0,75.0,0.0,0.0,0.0,0.7,347.0,0.0,12.7
11_07_2022,00:15:40,1013.5,22.7,26.7,23.5,94.0,75.0,0.0,0.0,0.0,0.7,347.0,0.0,12.7
11_07_2022,00:15:42,1013.5,22.7,26.7,23.5,94.0,75.0,0.0,0.0,0.0,0.7,347.0,0.0,12.7
11_07_2022,00:15:44,1013.5,22.7,26.7,23.5,94.0,75.0,0.0,0.0,0.0,0.4,15.0,0.0,12.7
11_07_2022,00:15:46,1013.5,22.7,26.7,23.5,94.0,75.0,0.0,0.0,0.0,0.4,15.0,0.0,12.7
11_07_2022,00:15:48,1013.5,22.7,26.7,23.5,94.0,75.0,0.0,0.0,0.0,0.0,327.0,0.0,12.7
11_07_2022,00:15:50,1013.5,22.7,26.7,23.5,94.0,75.0,0.0,0.0,0.0,0.0,327.0,0.0,12.7
11_07_2022,00:15:52,1013.5,22.7,26.7,23.5,94.0,75.0,0.0,0.0,0.0,0.0,327.0,0.0,12.7
11_07_2022,00:15:54,1013.5,22.7,26.7,23.5,94.0,75.0,0.0,0.0,0.0,0.4,335.0,0.0,12.7
11_07_2022,00:15:56,1013.5,22.7,26.7,23.5,94.0,75.0,0.0,0.0,0.0,0.4,335.0,0.0,12.7
11_07_2022,00:15:58,1013.5,22.7,26.7,23.5,94.0,75.0,0.0,0.0,0.0,0.0,329.0,0.0,12.7
11_07_2022,00:16:00,1013.5,22.7,26.7,23.5,94.0,75.0,0.0,0.0,0.0,0.0,329.0,0.0,12.7
11_07_2022,00:16:02,1013.5,22.7,26.7,23.5,94.0,75.0,0.0,0.0,0.0,0.0,329.0,0.0,12.7
11_07_2022,00:16:04,1013.5,22.7,26.7,23.5,94.0,75.0,0.0,0.0,0.0,0.3,335.0,0.0,12.7
11_07_2022,00:16:06,1013.5,22.7,26.7,23.5,94.0,75.0,0.0,0.0,0.0,0.3,335.0,0.0,12.7
11_07_2022,00:16:08,1013.5,22.7,26.7,23.5,94.0,75.0,0.0,0.0,0.0,0.0,286.0,0.0,12.7
11_07_2022,00:16:10,1013.5,22.7,26.7,23.5,94.0,75.0,0.0,0.0,0.0,0.0,286.0,0.0,12.7
11_07_2022,00:16:12,1013.5,22.7,26.7,23.5,94.0,75.0,0.0,0.0,0.0,0.0,286.0,0.0,12.7
11_07_2022,00:16:14,1013.5,22.7,26.7,23.5,94.0,75.0,0.0,0.0,0.0,0.0,149.0,0.0,12.7
11_07_2022,00:16:16,1013.5,22.7,26.7,23.5,94.0,75.0,0.0,0.0,0.0,0.0,149.0,0.0,12.7
11_07_2022,00:16:18,1013.5,22.7,26.7,23.5,94.0,75.0,0.0,0.0,0.0,0.5,255.0,0.0,12.7
11_07_2022,00:16:20,1013.5,22.7,26.7,23.5,94.0,75.0,0.0,0.0,0.0,0.5,255.0,0.0,12.7
11_07_2022,00:16:22,1013.5,22.7,26.7,23.5,94.0,75.0,0.0,0.0,0.0,0.5,255.0,0.0,12.7
11_07_2022,00:16:24,1013.5,22.7,26.7,23.5,94.0,75.0,0.0,0.0,0.0,0.4,259.0,0.0,12.7
11_07_2022,00:16:26,1013.5,22.7,26.7,23.5,94.0,75.0,0.0,0.0,0.0,0.4,259.0,0.0,12.7
11_07_2022,00:16:28,1013.5,22.7,26.7,23.5,94.0,75.0,0.0,0.0,0.0,0.0,307.0,0.0,12.7
11_07_2022,00:16:30,1013.5,22.7,26.7,23.5,94.0,75.0,0.0,0.0,0.0,0.0,307.0,0.0,12.7
11_07_2022,00:16:32,1013.5,22.7,26.7,23.5,94.0,75.0,0.0,0.0,0.0,0.0,307.0,0.0,12.7
11_07_2022,00:16:34,1013.5,22.7,26.7,23.5,94.0,75.0,0.0,0.0,0.0,0.0,226.0,0.0,12.7
