Data,Hora,Press Atm,Temp1,Temp2,Temp Int,Umidade Ar,Umidade Ar Int,Rad Solar W/m2,Rad Total Solar W/m2,Rad Total Solar KJ/m2,Velocidade Vento,Direção Vento,Precipitação,Tensão Sistema
29_07_2022,13:37:17,1012.4,28.1,28.7,30.6,75.0,69.0,336.0,7266.0,6436.0,4.1,143.0,0.0,14.1
29_07_2022,13:37:20,1012.4,28.1,28.7,30.6,75.0,69.0,336.0,7266.0,6436.0,3.2,105.0,0.0,14.1
29_07_2022,13:39:17,1012.4,28.0,28.7,30.5,74.0,69.0,369.0,11655.0,6699.0,2.3,121.0,0.0,14.1
29_07_2022,13:39:20,1012.4,28.0,28.7,30.5,74.0,69.0,369.0,11655.0,6699.0,2.0,104.0,0.0,14.1
29_07_2022,13:41:17,1012.4,28.0,28.8,30.4,74.0,69.0,373.0,16160.0,6970.0,3.8,75.0,0.0,14.1
29_07_2022,13:41:25,1012.4,28.0,28.8,30.4,74.0,69.0,371.0,16531.0,6992.0,3.4,128.0,0.0,14.1
29_07_2022,13:43:17,1012.4,28.0,28.8,30.3,75.0,69.0,368.0,20594.0,7236.0,2.0,128.0,0.0,14.0
29_07_2022,13:43:20,1012.4,28.0,28.8,30.3,75.0,69.0,368.0,20594.0,7236.0,6.6,132.0,0.0,14.0
29_07_2022,13:45:17,1012.4,28.0,28.8,30.3,74.0,69.0,381.0,25085.0,7505.0,1.9,120.0,0.0,14.0
29_07_2022,13:45:20,1012.4,28.0,28.8,30.3,74.0,69.0,381.0,25085.0,7505.0,1.5,124.0,0.0,14.0
29_07_2022,13:47:17,1012.4,28.0,28.8,30.2,74.0,70.0,386.0,29775.0,7786.0,4.3,107.0,0.0,14.0
29_07_2022,13:47:20,1012.4,28.0,28.8,30.2,74.0,70.0,386.0,29775.0,7786.0,1.9,154.0,0.0,14.0
29_07_2022,13:49:17,1012.4,27.9,28.8,30.2,75.0,70.0,407.0,34580.0,8075.0,3.7,126.0,0.0,14.0
29_07_2022,13:49:20,1012.4,27.9,28.8,30.2,75.0,70.0,407.0,34580.0,8075.0,1.3,145.0,0.0,14.0
29_07_2022,13:51:17,1012.4,27.8,28.9,30.1,76.0,70.0,448.0,39637.0,8378.0,1.4,181.0,0.0,14.0
29_07_2022,13:51:25,1012.4,27.8,28.9,30.1,76.0,70.0,451.0,40087.0,8405.0,2.3,198.0,0.0,14.0
29_07_2022,13:53:17,1012.4,27.8,28.9,30.1,76.0,70.0,494.0,45168.0,8710.0,3.6,150.0,0.0,14.1
29_07_2022,13:53:20,1012.4,27.8,28.9,30.1,76.0,70.0,494.0,45168.0,8710.0,3.5,192.0,0.0,14.1
29_07_2022,13:55:17,1012.4,27.9,28.9,30.0,76.0,70.0,431.0,50871.0,9052.0,4.1,130.0,0.0,14.0
29_07_2022,13:55:21,1012.4,27.9,28.9,30.0,76.0,70.0,431.0,50871.0,9052.0,5.1,133.0,0.0,14.0
29_07_2022,13:57:17,1012.4,27.9,28.9,30.0,76.0,70.0,350.0,55376.0,9323.0,2.0,142.0,0.0,14.1
29_07_2022,13:57:20,1012.4,27.9,28.9,30.0,76.0,70.0,350.0,55376.0,9323.0,2.8,149.0,0.0,14.1
29_07_2022,13:59:17,1012.3,27.8,28.9,30.0,76.0,70.0,334.0,59459.0,9568.0,7.7,136.0,0.0,14.0
29_07_2022,13:59:21,1012.3,27.8,28.9,30.0,76.0,70.0,334.0,59459.0,9568.0,5.6,150.0,0.0,14.0
29_07_2022,13:59:44,1012.3,27.8,29.0,30.0,76.0,70.0,334.0,60461.0,9628.0,6.3,132.0,0.0,14.0
29_07_2022,14:00:01,1012.3,27.8,29.0,30.0,76.0,70.0,333.0,60794.0,9648.0,5.3,124.0,0.0,14.0
29_07_2022,14:00:31,1012.3,27.8,29.0,30.0,76.0,70.0,333.0,61794.0,9708.0,1.7,169.0,0.0,14.1
29_07_2022,14:01:01,1012.3,27.8,29.0,30.0,76.0,70.0,333.0,62792.0,9768.0,1.3,143.0,0.0,14.1
29_07_2022,14:01:31,1012.3,27.8,29.0,30.0,76.0,70.0,333.0,63790.0,9827.0,1.3,143.0,0.0,14.0
29_07_2022,14:02:01,1012.2,27.8,29.0,30.0,77.0,70.0,332.0,64787.0,9887.0,2.0,162.0,0.0,14.0
29_07_2022,14:02:31,1012.2,27.8,29.0,29.9,77.0,70.0,331.0,65781.0,9947.0,4.1,120.0,0.0,14.1
29_07_2022,14:03:01,1012.2,27.8,29.0,29.9,76.0,70.0,331.0,66773.0,6.0,1.9,136.0,0.0,14.1
29_07_2022,14:14:42,1012.2,27.8,29.1,29.8,77.0,70.0,284.0,10666.0,640.0,3.2,146.0,0.0,14.1
29_07_2022,14:15:00,1012.2,27.8,29.1,29.8,77.0,70.0,283.0,11233.0,674.0,1.6,177.0,0.0,14.1
29_07_2022,14:15:02,1012.2,27.8,29.1,29.8,77.0,70.0,283.0,11233.0,674.0,1.6,177.0,0.0,14.1
29_07_2022,14:15:04,1012.2,27.8,29.1,29.8,77.0,70.0,283.0,11516.0,691.0,1.9,138.0,0.0,14.0
29_07_2022,14:15:06,1012.2,27.8,29.1,29.8,77.0,70.0,283.0,11516.0,691.0,1.9,138.0,0.0,14.0
29_07_2022,14:15:08,1012.2,27.8,29.1,29.8,77.0,70.0,283.0,11516.0,691.0,1.9,138.0,0.0,14.0
29_07_2022,14:15:09,1012.2,27.8,29.1,29.8,77.0,70.0,283.0,11516.0,691.0,1.8,188.0,0.0,14.0
29_07_2022,14:15:11,1012.2,27.8,29.1,29.8,77.0,70.0,283.0,11516.0,691.0,1.8,188.0,0.0,14.0
29_07_2022,14:15:13,1012.2,27.8,29.1,29.8,77.0,70.0,282.0,11798.0,708.0,1.3,112.0,0.0,14.0
29_07_2022,14:15:15,1012.2,27.8,29.1,29.8,77.0,70.0,282.0,11798.0,708.0,1.3,112.0,0.0,14.0
29_07_2022,14:15:17,1012.2,27.8,29.1,29.8,77.0,70.0,282.0,11798.0,708.0,1.3,112.0,0.0,14.0
29_07_2022,14:15:19,1012.2,27.8,29.1,29.8,77.0,70.0,282.0,11798.0,708.0,2.1,121.0,0.0,14.0
29_07_2022,14:15:21,1012.2,27.8,29.1,29.8,77.0,70.0,282.0,11798.0,708.0,2.1,121.0,0.0,14.0
29_07_2022,14:15:23,1012.2,27.8,29.1,29.8,77.0,70.0,282.0,12080.0,725.0,1.7,127.0,0.0,14.0
29_07_2022,14:15:25,1012.2,27.8,29.1,29.8,77.0,70.0,282.0,12080.0,725.0,1.7,127.0,0.0,14.0
29_07_2022,14:15:27,1012.2,27.8,29.1,29.8,77.0,70.0,282.0,12080.0,725.0,1.7,127.0,0.0,14.0
29_07_2022,14:15:29,1012.2,27.8,29.1,29.8,77.0,70.0,282.0,12080.0,725.0,2.5,41.0,0.0,14.0
29_07_2022,14:15:31,1012.2,27.8,29.1,29.8,77.0,70.0,282.0,12080.0,725.0,2.5,41.0,0.0,14.0
29_07_2022,14:15:33,1012.2,27.8,29.1,29.8,77.0,70.0,281.0,12361.0,742.0,3.0,115.0,0.0,14.0
29_07_2022,14:15:35,1012.2,27.8,29.1,29.8,77.0,70.0,281.0,12361.0,742.0,3.0,115.0,0.0,14.0
29_07_2022,14:15:40,1012.2,27.8,29.1,29.8,77.0,70.0,281.0,12361.0,742.0,2.2,127.0,0.0,14.0
29_07_2022,14:15:42,1012.2,27.8,29.1,29.8,77.0,70.0,281.0,12361.0,742.0,2.2,127.0,0.0,14.0
29_07_2022,14:16:01,1012.1,27.8,29.1,29.8,77.0,70.0,280.0,12922.0,775.0,3.1,169.0,0.0,14.0
29_07_2022,14:16:12,1012.1,27.8,29.1,29.8,77.0,70.0,280.0,13202.0,792.0,4.5,116.0,0.0,14.1
29_07_2022,14:16:31,1012.1,27.8,29.1,29.8,77.0,70.0,279.0,13760.0,826.0,1.8,151.0,0.0,14.1
29_07_2022,14:16:42,1012.1,27.8,29.1,29.8,77.0,70.0,278.0,14038.0,842.0,1.0,104.0,0.0,14.1
29_07_2022,14:17:01,1012.1,27.8,29.1,29.8,77.0,70.0,278.0,14594.0,876.0,1.3,149.0,0.0,14.1
29_07_2022,14:17:31,1012.1,27.8,29.1,29.8,77.0,70.0,277.0,15426.0,926.0,0.8,189.0,0.0,14.1
29_07_2022,14:18:01,1012.1,27.8,29.1,29.8,78.0,70.0,276.0,16255.0,975.0,2.5,176.0,0.0,14.1
29_07_2022,14:18:31,1012.1,27.8,29.1,29.7,77.0,70.0,277.0,17085.0,1025.0,3.1,83.0,0.0,14.1
29_07_2022,14:19:01,1012.1,27.8,29.1,29.7,76.0,70.0,277.0,17915.0,1075.0,4.3,146.0,0.0,14.1
29_07_2022,14:19:31,1012.1,27.8,29.1,29.7,76.0,70.0,276.0,18744.0,1125.0,3.6,143.0,0.0,14.1
29_07_2022,14:20:01,1012.1,27.8,29.1,29.7,76.0,70.0,276.0,19574.0,1174.0,2.3,139.0,0.0,14.1
29_07_2022,14:20:31,1012.1,27.8,29.2,29.7,76.0,70.0,276.0,20402.0,1224.0,0.7,181.0,0.0,14.1
29_07_2022,14:21:01,1012.1,27.8,29.2,29.7,76.0,70.0,276.0,21230.0,1274.0,1.6,145.0,0.0,14.1
29_07_2022,14:21:31,1012.1,27.8,29.2,29.7,76.0,70.0,276.0,22059.0,1324.0,1.6,95.0,0.0,14.1
29_07_2022,14:22:01,1012.1,27.8,29.2,29.7,76.0,70.0,276.0,22888.0,1373.0,2.0,133.0,0.0,14.1
29_07_2022,14:22:31,1012.1,27.8,29.2,29.6,76.0,70.0,277.0,23718.0,1423.0,3.2,173.0,0.0,14.1
29_07_2022,14:23:01,1012.1,27.8,29.2,29.6,76.0,70.0,277.0,24548.0,1473.0,2.1,166.0,0.0,14.1
29_07_2022,14:23:31,1012.1,27.8,29.2,29.6,76.0,70.0,277.0,25379.0,1523.0,3.8,109.0,0.0,14.1
29_07_2022,14:24:01,1012.1,27.8,29.2,29.6,76.0,70.0,277.0,26210.0,1573.0,2.1,119.0,0.0,14.1
29_07_2022,14:24:31,1012.1,27.8,29.2,29.6,76.0,70.0,277.0,27042.0,1623.0,3.2,121.0,0.0,14.1
29_07_2022,14:25:01,1012.1,27.8,29.2,29.6,76.0,70.0,278.0,27875.0,1672.0,2.9,169.0,0.0,14.1
29_07_2022,14:25:31,1012.1,27.8,29.2,29.6,76.0,70.0,278.0,28708.0,1722.0,2.9,140.0,0.0,14.1
29_07_2022,14:26:01,1012.1,27.8,29.2,29.6,75.0,70.0,277.0,29540.0,1772.0,4.0,156.0,0.0,14.1
29_07_2022,14:26:31,1012.1,27.8,29.2,29.6,75.0,70.0,277.0,30371.0,1822.0,7.9,134.0,0.0,14.0
29_07_2022,14:27:01,1012.2,27.7,29.2,29.6,75.0,70.0,277.0,31203.0,1872.0,4.7,167.0,0.0,14.0
29_07_2022,14:27:31,1012.2,27.7,29.2,29.6,75.0,70.0,278.0,32037.0,1922.0,3.9,133.0,0.0,14.0
29_07_2022,14:28:01,1012.1,27.6,29.2,29.6,75.0,70.0,279.0,32872.0,1972.0,5.9,113.0,0.0,14.0
29_07_2022,14:28:31,1012.2,27.6,29.2,29.6,76.0,70.0,281.0,33712.0,2023.0,4.9,122.0,0.0,14.1
29_07_2022,14:29:01,1012.2,27.5,29.2,29.6,76.0,70.0,283.0,34558.0,2073.0,3.4,124.0,0.0,14.1
29_07_2022,14:29:31,1012.1,27.5,29.2,29.6,76.0,70.0,285.0,35410.0,2125.0,3.9,162.0,0.0,14.1
29_07_2022,14:30:01,1012.1,27.5,29.2,29.5,76.0,70.0,287.0,36269.0,2176.0,1.8,115.0,0.0,14.1
29_07_2022,14:30:31,1012.1,27.5,29.2,29.5,76.0,70.0,289.0,37133.0,2228.0,3.2,129.0,0.0,14.0
29_07_2022,14:31:01,1012.1,27.5,29.3,29.5,77.0,70.0,291.0,38004.0,2280.0,1.6,144.0,0.0,14.0
29_07_2022,14:31:31,1012.1,27.5,29.3,29.5,77.0,70.0,293.0,38881.0,2333.0,4.6,122.0,0.0,14.0
29_07_2022,14:32:01,1012.1,27.5,29.3,29.5,77.0,70.0,295.0,39764.0,2386.0,2.1,163.0,0.0,14.0
29_07_2022,14:32:31,1012.1,27.5,29.3,29.5,77.0,70.0,297.0,40653.0,2439.0,2.3,85.0,0.0,14.1
29_07_2022,14:33:01,1012.1,27.5,29.3,29.5,77.0,70.0,301.0,41552.0,2493.0,2.9,184.0,0.0,14.1
29_07_2022,14:33:31,1012.1,27.5,29.3,29.5,77.0,70.0,307.0,42467.0,2548.0,1.4,115.0,0.0,14.1
29_07_2022,14:34:01,1012.1,27.5,29.3,29.5,77.0,70.0,311.0,43396.0,2604.0,2.8,218.0,0.0,14.1
29_07_2022,14:34:31,1012.0,27.5,29.3,29.5,77.0,70.0,314.0,44335.0,2660.0,6.4,151.0,0.0,14.1
29_07_2022,14:35:01,1012.0,27.5,29.3,29.5,77.0,70.0,314.0,45278.0,2717.0,3.4,165.0,0.0,14.1
29_07_2022,14:35:31,1012.0,27.5,29.3,29.5,76.0,70.0,312.0,46216.0,2773.0,2.5,133.0,0.0,14.1
29_07_2022,14:36:01,1012.0,27.5,29.3,29.5,76.0,70.0,311.0,47151.0,2829.0,3.0,168.0,0.0,14.1
29_07_2022,14:36:31,1012.0,27.5,29.3,29.4,76.0,70.0,311.0,48085.0,2885.0,3.6,149.0,0.0,14.1
29_07_2022,14:37:01,1012.0,27.5,29.3,29.4,77.0,71.0,312.0,49020.0,2941.0,4.8,142.0,0.0,14.1
29_07_2022,14:37:31,1012.0,27.5,29.3,29.4,77.0,71.0,313.0,49958.0,2997.0,3.8,183.0,0.0,14.1
29_07_2022,14:38:01,1012.0,27.5,29.3,29.4,77.0,71.0,315.0,50901.0,3054.0,0.7,159.0,0.0,14.1
29_07_2022,14:38:31,1012.0,27.5,29.3,29.4,77.0,71.0,317.0,51851.0,3111.0,3.6,169.0,0.0,14.1
29_07_2022,14:39:01,1012.0,27.5,29.3,29.4,77.0,71.0,318.0,52804.0,3168.0,5.0,140.0,0.0,14.1
29_07_2022,14:39:31,1012.0,27.5,29.3,29.4,77.0,71.0,319.0,53760.0,3226.0,3.5,142.0,0.0,14.0
29_07_2022,14:40:01,1012.0,27.5,29.3,29.4,77.0,71.0,321.0,54722.0,3283.0,4.2,118.0,0.0,14.0
29_07_2022,14:40:31,1012.0,27.5,29.3,29.4,77.0,71.0,324.0,55690.0,3341.0,3.4,128.0,0.0,14.0
29_07_2022,14:41:01,1012.0,27.5,29.3,29.4,77.0,71.0,328.0,56670.0,3400.0,2.6,124.0,0.0,14.0
29_07_2022,14:41:31,1011.9,27.5,29.3,29.4,77.0,71.0,330.0,57659.0,3460.0,1.2,121.0,0.0,14.1
29_07_2022,14:42:01,1011.9,27.5,29.3,29.4,78.0,71.0,331.0,58651.0,3519.0,1.7,186.0,0.0,14.1
29_07_2022,14:42:31,1011.9,27.5,29.3,29.3,78.0,71.0,333.0,59648.0,3579.0,2.5,118.0,0.0,14.0
29_07_2022,14:43:01,1011.9,27.5,29.4,29.3,78.0,71.0,335.0,60651.0,3639.0,2.2,90.0,0.0,14.0
29_07_2022,14:43:31,1011.9,27.6,29.4,29.3,78.0,71.0,338.0,61663.0,3700.0,2.1,161.0,0.0,14.1
29_07_2022,14:44:01,1011.9,27.6,29.4,29.3,78.0,71.0,337.0,62675.0,3761.0,3.9,146.0,0.0,14.1
29_07_2022,14:44:31,1011.9,27.6,29.4,29.3,77.0,71.0,337.0,63684.0,3821.0,1.5,162.0,0.0,14.0
29_07_2022,14:45:01,1011.9,27.7,29.4,29.3,77.0,71.0,338.0,64697.0,3882.0,3.0,131.0,0.0,14.0
29_07_2022,14:45:31,1011.9,27.7,29.4,29.3,77.0,71.0,339.0,65715.0,3943.0,3.1,153.0,0.0,14.0
29_07_2022,14:46:01,1011.9,27.7,29.4,29.3,77.0,71.0,341.0,66736.0,4004.0,5.3,148.0,0.0,14.0
29_07_2022,14:46:31,1011.9,27.7,29.4,29.3,77.0,71.0,347.0,67770.0,4066.0,4.1,151.0,0.0,14.0
29_07_2022,14:47:01,1011.9,27.6,29.4,29.3,77.0,71.0,349.0,68815.0,4129.0,2.3,136.0,0.0,14.0
29_07_2022,14:47:31,1011.9,27.6,29.4,29.3,77.0,71.0,347.0,69858.0,4191.0,3.8,188.0,0.0,14.0
29_07_2022,14:48:01,1011.9,27.6,29.4,29.3,77.0,71.0,350.0,70905.0,4254.0,1.2,26.0,0.0,14.0
29_07_2022,14:48:31,1011.9,27.6,29.4,29.3,77.0,71.0,354.0,71962.0,4318.0,3.8,146.0,0.0,14.1
29_07_2022,14:49:01,1011.9,27.6,29.4,29.3,77.0,71.0,361.0,73037.0,4382.0,4.3,134.0,0.0,14.1
29_07_2022,14:49:31,1011.9,27.7,29.4,29.3,77.0,71.0,365.0,74129.0,4448.0,1.3,190.0,0.0,14.0
29_07_2022,14:50:01,1011.9,27.7,29.4,29.3,77.0,71.0,368.0,75230.0,4514.0,2.8,115.0,0.0,14.0
29_07_2022,14:50:31,1011.9,27.7,29.4,29.3,77.0,70.0,384.0,76366.0,4582.0,4.6,196.0,0.0,14.1
29_07_2022,14:51:01,1011.9,27.7,29.4,29.3,77.0,70.0,395.0,77542.0,4653.0,2.4,136.0,0.0,14.1
29_07_2022,14:51:31,1011.9,27.7,29.4,29.3,77.0,70.0,397.0,78733.0,4724.0,1.4,122.0,0.0,14.0
29_07_2022,14:52:01,1011.9,27.7,29.4,29.4,77.0,70.0,409.0,79945.0,4797.0,5.4,147.0,0.0,14.0
29_07_2022,14:52:31,1011.9,27.7,29.4,29.4,77.0,70.0,429.0,81214.0,4873.0,3.2,152.0,0.0,14.0
29_07_2022,14:53:01,1011.9,27.7,29.4,29.4,77.0,70.0,420.0,82486.0,4949.0,2.8,155.0,0.0,14.0
29_07_2022,14:53:31,1011.9,27.7,29.4,29.4,77.0,70.0,420.0,83738.0,5024.0,1.5,167.0,0.0,14.1
29_07_2022,14:54:01,1011.9,27.7,29.4,29.4,77.0,70.0,460.0,85078.0,5105.0,2.4,148.0,0.0,14.1
29_07_2022,14:54:31,1011.9,27.6,29.4,29.4,77.0,70.0,467.0,86481.0,5189.0,0.7,161.0,0.0,14.0
29_07_2022,14:55:01,1011.9,27.6,29.4,29.4,77.0,70.0,437.0,87828.0,5270.0,3.6,150.0,0.0,14.0
29_07_2022,14:55:31,1011.9,27.6,29.4,29.4,78.0,70.0,400.0,89065.0,5344.0,3.5,179.0,0.0,14.1
29_07_2022,14:56:01,1012.0,27.6,29.5,29.4,78.0,70.0,375.0,90209.0,5413.0,3.0,180.0,0.0,14.1
29_07_2022,14:56:31,1012.0,27.7,29.5,29.4,78.0,70.0,369.0,91319.0,5479.0,2.4,108.0,0.0,14.1
29_07_2022,14:57:01,1012.0,27.7,29.5,29.4,77.0,70.0,360.0,92409.0,5545.0,3.1,143.0,0.0,14.1
29_07_2022,14:57:31,1012.0,27.7,29.5,29.4,77.0,70.0,356.0,93477.0,5609.0,4.0,130.0,0.0,14.1
29_07_2022,14:58:01,1012.0,27.6,29.5,29.4,78.0,70.0,360.0,94552.0,5673.0,2.5,138.0,0.0,14.1
29_07_2022,14:58:31,1012.0,27.6,29.5,29.4,78.0,70.0,357.0,95629.0,5738.0,5.9,118.0,0.0,14.1
29_07_2022,14:59:01,1012.0,27.6,29.5,29.4,78.0,70.0,351.0,96689.0,5801.0,2.5,163.0,0.0,14.1
29_07_2022,14:59:31,1012.0,27.6,29.5,29.4,77.0,70.0,345.0,97732.0,5864.0,3.0,145.0,0.0,14.1
29_07_2022,15:00:01,1012.0,27.6,29.5,29.4,77.0,70.0,337.0,98751.0,5925.0,3.5,118.0,0.0,14.1
29_07_2022,15:00:31,1012.1,27.6,29.5,29.4,77.0,70.0,337.0,99758.0,5985.0,6.0,162.0,0.0,14.0
29_07_2022,15:01:01,1012.1,27.6,29.5,29.4,77.0,70.0,338.0,772.0,6046.0,3.5,120.0,0.0,14.0
29_07_2022,15:01:31,1012.0,27.6,29.5,29.4,77.0,70.0,335.0,1781.0,6107.0,4.8,224.0,0.0,14.1
29_07_2022,15:02:01,1012.0,27.6,29.5,29.4,77.0,70.0,333.0,2781.0,6167.0,6.1,140.0,0.0,14.1
29_07_2022,15:02:31,1012.0,27.5,29.5,29.4,76.0,70.0,330.0,3775.0,6226.0,3.0,134.0,0.0,14.0
