Data,Hora,Press Atm,Temp1,Temp2,Temp Int,Umidade Ar,Umidade Ar Int,Rad Solar W/m2,Rad Total Solar W/m2,Rad Total Solar KJ/m2,Velocidade Vento,Direção Vento,Precipitação,Tensão Sistema
29_06_2022,15:36:35,1013.2,22.7,26.0,23.5,96.0,72.0,42.0,7283.0,437.0,1.2,242.0,0.6,12.5
29_06_2022,15:36:45,1013.1,22.7,26.0,23.5,96.0,72.0,42.0,7366.0,442.0,1.1,183.0,0.6,12.5
29_06_2022,15:36:53,1013.1,22.7,26.0,23.5,96.0,72.0,42.0,7366.0,442.0,1.9,232.0,0.6,12.5
29_06_2022,15:37:02,1013.1,22.7,26.0,23.5,96.0,72.0,42.0,7408.0,444.0,1.0,226.0,0.6,12.5
29_06_2022,15:37:12,1013.1,22.7,26.0,23.5,96.0,72.0,42.0,7449.0,447.0,2.1,202.0,0.6,12.5
29_06_2022,15:37:19,1013.1,22.8,26.0,23.5,96.0,72.0,41.0,7491.0,449.0,0.9,249.0,0.6,12.5
29_06_2022,15:37:30,1013.1,22.7,26.0,23.5,96.0,72.0,41.0,7532.0,452.0,0.7,248.0,0.6,12.5
29_06_2022,15:37:39,1013.1,22.8,26.0,23.5,96.0,72.0,41.0,7574.0,454.0,1.7,229.0,0.6,12.5
29_06_2022,15:39:33,1013.1,22.8,26.0,23.5,95.0,72.0,40.0,8023.0,481.0,2.2,193.0,0.6,12.5
29_06_2022,15:39:35,1013.1,22.8,26.0,23.5,95.0,72.0,40.0,8064.0,484.0,1.4,221.0,0.6,12.5
29_06_2022,15:41:33,1013.1,22.8,26.0,23.5,95.0,72.0,39.0,8501.0,510.0,0.7,299.0,0.6,12.5
29_06_2022,15:41:35,1013.1,22.8,26.0,23.5,95.0,72.0,39.0,8541.0,512.0,0.7,222.0,0.6,12.5
29_06_2022,15:43:33,1013.0,22.8,26.0,23.5,96.0,72.0,38.0,8965.0,538.0,1.1,246.0,0.6,12.5
29_06_2022,15:43:36,1013.0,22.8,26.0,23.5,96.0,72.0,38.0,9002.0,540.0,0.8,285.0,0.6,12.5
29_06_2022,15:45:33,1013.0,22.8,26.0,23.5,96.0,72.0,37.0,9413.0,565.0,0.4,302.0,0.6,12.5
29_06_2022,15:45:35,1013.0,22.8,26.0,23.5,96.0,72.0,37.0,9450.0,567.0,1.4,284.0,0.6,12.5
29_06_2022,15:47:33,1012.9,22.8,26.0,23.5,95.0,72.0,36.0,9848.0,591.0,1.2,255.0,0.6,12.5
29_06_2022,15:47:36,1012.9,22.8,26.0,23.5,95.0,72.0,36.0,9884.0,593.0,0.8,319.0,0.6,12.5
29_06_2022,15:49:33,1012.8,22.8,26.0,23.6,96.0,72.0,36.0,10276.0,617.0,0.8,228.0,0.6,12.5
29_06_2022,15:49:35,1012.8,22.8,26.0,23.6,96.0,72.0,36.0,10312.0,619.0,0.3,296.0,0.6,12.5
29_06_2022,15:51:33,1012.8,22.7,26.0,23.6,96.0,72.0,35.0,10702.0,642.0,0.8,215.0,0.6,12.5
29_06_2022,15:51:35,1012.7,22.7,26.0,23.6,96.0,72.0,35.0,10737.0,644.0,2.1,127.0,0.6,12.5
29_06_2022,15:53:33,1012.7,22.8,26.0,23.6,96.0,72.0,36.0,11129.0,668.0,3.1,235.0,0.6,12.5
29_06_2022,15:53:36,1012.7,22.8,26.0,23.6,96.0,72.0,36.0,11165.0,670.0,2.2,240.0,0.6,12.5
29_06_2022,15:55:33,1012.7,22.8,26.0,23.6,96.0,72.0,36.0,11561.0,694.0,1.4,172.0,0.6,12.5
29_06_2022,15:55:35,1012.7,22.8,26.0,23.6,96.0,72.0,36.0,11597.0,696.0,0.7,232.0,0.6,12.5
29_06_2022,15:57:33,1012.6,22.8,26.0,23.6,96.0,72.0,36.0,11992.0,719.0,1.0,248.0,0.6,12.5
29_06_2022,15:57:35,1012.6,22.8,26.0,23.6,96.0,72.0,36.0,12027.0,722.0,1.0,275.0,0.6,12.5
29_06_2022,15:59:33,1012.6,22.8,25.9,23.6,95.0,72.0,35.0,12416.0,745.0,1.4,227.0,0.6,12.5
29_06_2022,15:59:35,1012.6,22.8,25.9,23.6,95.0,72.0,35.0,12450.0,747.0,0.7,172.0,0.6,12.5
29_06_2022,16:01:33,1012.6,22.8,25.9,23.6,95.0,72.0,34.0,12828.0,770.0,2.8,254.0,0.6,12.5
29_06_2022,16:01:35,1012.5,22.8,25.9,23.6,95.0,72.0,34.0,12862.0,772.0,1.6,234.0,0.6,12.5
29_06_2022,16:14:44,1013.0,22.9,25.9,23.6,95.0,72.0,35.0,1211.0,73.0,1.5,211.0,0.0,12.5
29_06_2022,16:14:46,1013.0,22.9,25.9,23.6,95.0,72.0,35.0,1246.0,75.0,2.8,218.0,0.0,12.5
29_06_2022,16:14:47,1013.0,22.9,25.9,23.6,95.0,72.0,35.0,1246.0,75.0,2.8,218.0,0.0,12.5
29_06_2022,16:14:49,1013.0,22.9,25.9,23.6,95.0,72.0,35.0,1246.0,75.0,2.8,218.0,0.0,12.5
29_06_2022,16:14:51,1013.0,22.9,25.9,23.6,95.0,72.0,35.0,1246.0,75.0,1.3,184.0,0.0,12.5
29_06_2022,16:14:53,1013.0,22.9,25.9,23.6,95.0,72.0,35.0,1246.0,75.0,1.3,184.0,0.0,12.5
29_06_2022,16:14:55,1013.0,22.9,25.9,23.6,95.0,72.0,35.0,1281.0,77.0,2.5,199.0,0.0,12.5
29_06_2022,16:14:58,1013.0,22.9,25.9,23.6,95.0,72.0,35.0,1281.0,77.0,2.5,199.0,0.0,12.5
29_06_2022,16:15:44,1013.0,22.9,25.9,23.5,95.0,72.0,36.0,1423.0,85.0,0.5,231.0,0.0,12.5
29_06_2022,16:16:33,1013.1,22.9,25.9,23.5,95.0,72.0,36.0,1601.0,96.0,1.3,205.0,0.0,12.5
29_06_2022,16:16:35,1013.1,22.9,25.9,23.5,95.0,72.0,36.0,1637.0,98.0,0.9,233.0,0.0,12.5
29_06_2022,16:16:44,1013.1,22.9,25.9,23.5,95.0,72.0,36.0,1637.0,98.0,1.9,184.0,0.0,12.5
29_06_2022,16:17:44,1013.1,22.9,25.9,23.5,94.0,72.0,36.0,1852.0,111.0,1.6,213.0,0.0,12.5
29_06_2022,16:18:33,1013.1,22.9,25.9,23.5,95.0,72.0,36.0,2033.0,122.0,0.8,171.0,0.0,12.5
29_06_2022,16:18:35,1013.1,22.9,25.9,23.5,95.0,72.0,36.0,2070.0,124.0,0.9,198.0,0.0,12.5
29_06_2022,16:18:44,1013.1,22.9,25.9,23.5,95.0,72.0,36.0,2070.0,124.0,1.0,195.0,0.0,12.5
29_06_2022,16:19:44,1013.2,22.9,25.9,23.5,95.0,72.0,37.0,2288.0,137.0,1.9,181.0,0.0,12.5
29_06_2022,16:20:33,1013.2,22.9,25.9,23.5,95.0,72.0,37.0,2472.0,148.0,2.4,178.0,0.0,12.5
29_06_2022,16:20:37,1013.2,22.9,25.9,23.4,95.0,72.0,37.0,2509.0,151.0,1.9,214.0,0.0,12.5
29_06_2022,16:22:33,1013.3,22.9,25.9,23.4,95.0,72.0,37.0,2915.0,175.0,1.8,212.0,0.0,12.5
29_06_2022,16:22:35,1013.3,22.9,25.9,23.4,95.0,72.0,37.0,2951.0,177.0,3.6,209.0,0.0,12.5
29_06_2022,16:24:33,1013.3,22.9,25.9,23.4,94.0,72.0,37.0,3357.0,201.0,1.3,258.0,0.0,12.5
29_06_2022,16:24:35,1013.3,22.9,25.9,23.4,94.0,72.0,36.0,3394.0,204.0,0.0,232.0,0.0,12.5
29_06_2022,16:26:33,1013.3,22.9,25.9,23.4,94.0,72.0,35.0,3788.0,227.0,2.3,180.0,0.0,12.5
29_06_2022,16:26:35,1013.3,22.9,25.9,23.4,94.0,72.0,35.0,3823.0,229.0,4.1,191.0,0.0,12.5
29_06_2022,16:28:33,1013.3,22.9,25.9,23.4,94.0,72.0,33.0,4198.0,252.0,1.4,196.0,0.0,12.5
29_06_2022,16:28:35,1013.3,23.0,25.9,23.4,94.0,72.0,33.0,4231.0,254.0,0.0,342.0,0.0,12.5
29_06_2022,16:30:33,1013.3,23.0,25.9,23.4,94.0,72.0,31.0,4585.0,275.0,3.5,223.0,0.0,12.5
29_06_2022,16:30:36,1013.3,22.9,25.9,23.4,93.0,72.0,31.0,4616.0,277.0,3.0,193.0,0.0,12.5
29_06_2022,16:32:33,1013.3,23.0,25.9,23.5,93.0,72.0,30.0,4951.0,297.0,2.2,208.0,0.0,12.5
29_06_2022,16:32:35,1013.3,23.0,25.9,23.5,93.0,72.0,30.0,4981.0,299.0,1.2,232.0,0.0,12.5
29_06_2022,16:34:33,1013.4,23.0,25.9,23.5,93.0,72.0,28.0,5296.0,318.0,2.8,197.0,0.0,12.5
29_06_2022,16:34:35,1013.4,23.0,25.9,23.5,93.0,72.0,28.0,5324.0,319.0,2.4,176.0,0.0,12.5
29_06_2022,16:36:33,1013.4,23.0,25.9,23.5,92.0,72.0,26.0,5616.0,337.0,0.6,226.0,0.0,12.5
29_06_2022,16:36:35,1013.4,23.0,25.9,23.5,92.0,72.0,26.0,5642.0,339.0,0.4,184.0,0.0,12.5
29_06_2022,16:38:33,1013.4,23.0,25.9,23.5,93.0,72.0,24.0,5913.0,355.0,0.9,130.0,0.0,12.5
29_06_2022,16:38:35,1013.4,23.0,25.9,23.5,93.0,72.0,24.0,5936.0,356.0,3.2,140.0,0.0,12.5
29_06_2022,16:40:33,1013.4,23.0,25.9,23.5,92.0,72.0,22.0,6187.0,371.0,0.6,158.0,0.0,12.5
29_06_2022,16:40:36,1013.4,23.0,25.9,23.5,92.0,72.0,22.0,6209.0,373.0,1.1,179.0,0.0,12.5
29_06_2022,16:42:33,1013.5,23.0,25.9,23.5,92.0,72.0,21.0,6447.0,387.0,0.7,155.0,0.0,12.5
29_06_2022,16:42:35,1013.5,23.0,25.9,23.5,92.0,72.0,21.0,6468.0,388.0,0.5,138.0,0.0,12.5
29_06_2022,16:44:33,1013.5,23.0,25.9,23.6,92.0,72.0,21.0,6697.0,402.0,1.6,217.0,0.0,12.5
29_06_2022,16:44:35,1013.5,23.0,25.9,23.6,92.0,72.0,21.0,6717.0,403.0,1.7,224.0,0.0,12.5
29_06_2022,16:46:33,1013.6,22.9,25.9,23.6,92.0,72.0,20.0,6940.0,416.0,1.2,157.0,0.0,12.5
29_06_2022,16:46:35,1013.6,22.9,25.9,23.6,92.0,72.0,20.0,6960.0,418.0,1.1,185.0,0.0,12.5
29_06_2022,16:48:33,1013.6,22.9,25.9,23.6,92.0,72.0,20.0,7180.0,431.0,0.8,167.0,0.0,12.5
29_06_2022,16:48:35,1013.6,22.9,25.9,23.6,92.0,72.0,20.0,7199.0,432.0,0.6,172.0,0.0,12.5
29_06_2022,16:50:33,1013.6,22.9,25.9,23.6,93.0,72.0,20.0,7416.0,445.0,0.0,234.0,0.0,12.5
29_06_2022,16:50:36,1013.6,22.9,25.9,23.6,94.0,71.0,20.0,7436.0,446.0,0.6,158.0,0.0,12.5
29_06_2022,16:52:33,1013.7,22.8,25.9,23.6,94.0,71.0,19.0,7648.0,459.0,0.3,155.0,0.0,12.5
29_06_2022,16:52:35,1013.7,22.8,25.9,23.6,94.0,71.0,19.0,7668.0,460.0,0.0,155.0,0.0,12.5
29_06_2022,16:54:33,1013.7,22.8,25.9,23.6,95.0,71.0,18.0,7873.0,472.0,0.3,93.0,0.0,12.5
29_06_2022,16:54:35,1013.7,22.8,25.9,23.6,95.0,71.0,18.0,7891.0,473.0,0.4,111.0,0.0,12.5
29_06_2022,16:56:33,1013.8,22.7,25.9,23.6,95.0,71.0,17.0,8087.0,485.0,0.4,115.0,0.0,12.5
29_06_2022,16:56:35,1013.8,22.7,25.9,23.6,95.0,71.0,17.0,8104.0,486.0,0.4,130.0,0.0,12.5
29_06_2022,16:58:33,1013.8,22.6,25.9,23.6,96.0,71.0,16.0,8286.0,497.0,0.0,21.0,0.0,12.5
29_06_2022,16:58:35,1013.8,22.6,25.9,23.6,96.0,71.0,16.0,8302.0,498.0,0.5,41.0,0.0,12.5
29_06_2022,17:00:33,1013.7,22.5,25.9,23.6,95.0,71.0,15.0,8471.0,508.0,0.6,238.0,0.0,12.5
29_06_2022,17:00:36,1013.7,22.5,25.9,23.6,95.0,71.0,15.0,8486.0,509.0,0.6,235.0,0.0,12.5
29_06_2022,17:02:33,1013.7,22.6,25.9,23.6,96.0,71.0,14.0,8643.0,519.0,1.2,178.0,0.0,12.5
29_06_2022,17:02:35,1013.7,22.6,25.9,23.6,96.0,71.0,14.0,8657.0,519.0,0.8,225.0,0.0,12.5
29_06_2022,17:15:44,1013.8,22.5,25.9,23.4,95.0,72.0,1.0,129.0,8.0,0.9,166.0,0.0,12.5
29_06_2022,17:15:46,1013.8,22.5,25.9,23.4,95.0,72.0,1.0,130.0,8.0,0.8,140.0,0.0,12.5
29_06_2022,17:15:48,1013.8,22.5,25.9,23.4,95.0,72.0,1.0,130.0,8.0,0.8,140.0,0.0,12.5
29_06_2022,17:15:49,1013.8,22.5,25.9,23.4,95.0,72.0,1.0,130.0,8.0,0.8,140.0,0.0,12.5
29_06_2022,17:15:51,1013.8,22.5,25.9,23.4,95.0,72.0,1.0,130.0,8.0,0.8,148.0,0.0,12.5
29_06_2022,17:15:53,1013.8,22.5,25.9,23.4,95.0,72.0,1.0,130.0,8.0,0.8,148.0,0.0,12.5
29_06_2022,17:15:55,1013.8,22.5,25.9,23.4,95.0,72.0,1.0,130.0,8.0,0.4,141.0,0.0,12.5
29_06_2022,17:15:58,1013.8,22.5,25.9,23.4,95.0,72.0,1.0,130.0,8.0,0.4,141.0,0.0,12.5
29_06_2022,17:16:44,1013.8,22.5,25.9,23.4,95.0,72.0,1.0,133.0,8.0,0.6,174.0,0.0,12.5
29_06_2022,17:17:33,1013.8,22.5,25.9,23.3,95.0,72.0,0.0,135.0,8.0,0.9,179.0,0.0,12.5
29_06_2022,17:17:35,1013.8,22.5,25.9,23.3,95.0,72.0,0.0,135.0,8.0,0.8,168.0,0.0,12.5
29_06_2022,17:17:44,1013.8,22.5,25.9,23.3,95.0,72.0,0.0,135.0,8.0,0.8,185.0,0.0,12.5
29_06_2022,17:18:44,1013.8,22.5,25.9,23.3,95.0,72.0,0.0,136.0,8.0,1.1,166.0,0.0,12.5
29_06_2022,17:19:33,1013.8,22.5,25.9,23.3,94.0,72.0,0.0,137.0,8.0,1.3,215.0,0.0,12.5
29_06_2022,17:19:35,1013.8,22.5,25.9,23.3,94.0,72.0,0.0,137.0,8.0,1.2,192.0,0.0,12.5
29_06_2022,17:19:44,1013.8,22.5,25.9,23.3,94.0,72.0,0.0,137.0,8.0,1.5,174.0,0.0,12.5
29_06_2022,17:20:44,1013.8,22.5,25.9,23.3,93.0,72.0,0.0,137.0,8.0,0.8,118.0,0.0,12.5
