Data,Hora,Press Atm,Temp1,Temp2,Temp Int,Umidade Ar,Umidade Ar Int,Rad Solar W/m2,Rad Total Solar W/m2,Rad Total Solar KJ/m2,Velocidade Vento,Direção Vento,Precipitação,Tensão Sistema
07_07_2022,00:02:30,1015.3,22.9,27.3,23.4,96.0,73.0,0.0,6.0,0.0,0.7,75.0,8.2,12.7
07_07_2022,00:02:31,1015.3,22.9,27.3,23.4,96.0,73.0,0.0,6.0,0.0,0.7,75.0,8.2,12.7
07_07_2022,00:02:33,1015.3,22.9,27.3,23.4,96.0,73.0,0.0,6.0,0.0,0.0,44.0,8.2,12.7
07_07_2022,00:02:35,1015.3,22.9,27.3,23.4,96.0,73.0,0.0,6.0,0.0,0.0,44.0,8.2,12.7
07_07_2022,00:02:37,1015.3,22.9,27.3,23.4,96.0,73.0,0.0,6.0,0.0,0.0,44.0,8.2,12.7
07_07_2022,00:02:39,1015.3,22.9,27.3,23.4,96.0,73.0,0.0,6.0,0.0,0.0,55.0,8.2,12.7
07_07_2022,00:02:41,1015.3,22.9,27.3,23.4,96.0,73.0,0.0,6.0,0.0,0.0,55.0,8.2,12.7
07_07_2022,00:02:43,1015.3,22.9,27.3,23.4,96.0,73.0,0.0,6.0,0.0,0.0,55.0,8.2,12.7
07_07_2022,00:02:45,1015.3,22.9,27.3,23.4,96.0,73.0,0.0,6.0,0.0,0.6,93.0,8.2,12.7
07_07_2022,00:02:47,1015.3,22.9,27.3,23.4,96.0,73.0,0.0,6.0,0.0,0.6,93.0,8.2,12.7
07_07_2022,00:02:49,1015.3,22.9,27.3,23.4,96.0,73.0,0.0,6.0,0.0,1.0,94.0,8.2,12.7
07_07_2022,00:02:51,1015.3,22.9,27.3,23.4,96.0,73.0,0.0,6.0,0.0,1.0,94.0,8.2,12.7
07_07_2022,00:02:53,1015.3,22.9,27.3,23.4,96.0,73.0,0.0,6.0,0.0,1.0,94.0,8.2,12.7
07_07_2022,00:02:55,1015.3,22.9,27.3,23.4,96.0,73.0,0.0,6.0,0.0,1.3,99.0,8.2,12.7
07_07_2022,00:02:57,1015.3,22.9,27.3,23.4,96.0,73.0,0.0,6.0,0.0,1.3,99.0,8.2,12.7
07_07_2022,00:02:59,1015.3,22.9,27.3,23.4,96.0,73.0,0.0,6.0,0.0,1.0,102.0,8.2,12.7
07_07_2022,00:03:01,1015.3,22.9,27.3,23.4,96.0,73.0,0.0,6.0,0.0,1.0,102.0,8.2,12.7
07_07_2022,00:03:03,1015.3,22.9,27.3,23.4,96.0,73.0,0.0,6.0,0.0,1.0,102.0,8.2,12.7
07_07_2022,00:03:05,1015.3,22.9,27.3,23.4,96.0,73.0,0.0,6.0,0.0,0.9,35.0,8.2,12.7
07_07_2022,00:03:07,1015.3,22.9,27.3,23.4,96.0,73.0,0.0,6.0,0.0,0.9,35.0,8.2,12.7
07_07_2022,00:03:09,1015.3,22.9,27.3,23.4,96.0,73.0,0.0,6.0,0.0,1.0,228.0,8.2,12.7
07_07_2022,00:03:11,1015.3,22.9,27.3,23.4,96.0,73.0,0.0,6.0,0.0,1.0,228.0,8.2,12.7
07_07_2022,00:03:13,1015.3,22.9,27.3,23.4,96.0,73.0,0.0,6.0,0.0,1.0,228.0,8.2,12.7
07_07_2022,00:03:15,1015.3,22.9,27.3,23.4,96.0,73.0,0.0,6.0,0.0,0.0,190.0,8.2,12.7
07_07_2022,00:13:38,1015.0,23.3,27.3,23.4,97.0,73.0,1.0,28.0,2.0,1.5,87.0,0.0,12.8
07_07_2022,00:13:40,1015.0,23.3,27.3,23.4,97.0,73.0,1.0,28.0,2.0,1.8,89.0,0.0,12.8
07_07_2022,00:13:42,1015.0,23.3,27.3,23.4,97.0,73.0,1.0,28.0,2.0,1.8,89.0,0.0,12.8
07_07_2022,00:13:44,1015.0,23.3,27.3,23.4,97.0,73.0,1.0,28.0,2.0,1.5,104.0,0.0,12.8
07_07_2022,00:13:46,1015.0,23.3,27.3,23.4,97.0,73.0,1.0,28.0,2.0,1.5,104.0,0.0,12.8
07_07_2022,00:13:48,1015.0,23.3,27.3,23.4,97.0,73.0,1.0,28.0,2.0,1.5,104.0,0.0,12.8
07_07_2022,00:13:50,1015.0,23.3,27.3,23.4,97.0,73.0,1.0,28.0,2.0,1.3,63.0,0.0,12.8
07_07_2022,00:13:52,1015.0,23.3,27.3,23.4,97.0,73.0,1.0,28.0,2.0,1.3,63.0,0.0,12.8
07_07_2022,00:13:54,1015.0,23.3,27.3,23.4,97.0,73.0,1.0,29.0,2.0,1.9,30.0,0.0,12.8
07_07_2022,00:13:56,1015.0,23.3,27.3,23.4,97.0,73.0,1.0,29.0,2.0,1.9,30.0,0.0,12.8
07_07_2022,00:13:58,1015.0,23.3,27.3,23.4,97.0,73.0,1.0,29.0,2.0,1.9,30.0,0.0,12.8
07_07_2022,00:14:00,1015.0,23.3,27.3,23.4,97.0,73.0,1.0,29.0,2.0,0.6,65.0,0.0,12.8
07_07_2022,00:14:02,1015.0,23.3,27.3,23.4,97.0,73.0,1.0,29.0,2.0,0.6,65.0,0.0,12.8
07_07_2022,00:14:04,1015.0,23.3,27.3,23.4,97.0,73.0,1.0,30.0,2.0,2.4,164.0,0.0,12.7
07_07_2022,00:14:06,1015.0,23.3,27.3,23.4,97.0,73.0,1.0,30.0,2.0,2.4,164.0,0.0,12.7
07_07_2022,00:14:08,1015.0,23.3,27.3,23.4,97.0,73.0,1.0,30.0,2.0,2.4,164.0,0.0,12.7
07_07_2022,00:14:09,1015.0,23.3,27.3,23.4,97.0,73.0,1.0,30.0,2.0,2.5,149.0,0.0,12.7
07_07_2022,00:14:11,1015.0,23.3,27.3,23.4,97.0,73.0,1.0,30.0,2.0,2.5,149.0,0.0,12.7
07_07_2022,00:14:13,1015.0,23.3,27.3,23.4,97.0,73.0,1.0,30.0,2.0,2.5,149.0,0.0,12.7
07_07_2022,00:14:15,1015.0,23.3,27.3,23.4,97.0,73.0,1.0,31.0,2.0,3.8,139.0,0.0,12.7
07_07_2022,00:14:17,1015.0,23.3,27.3,23.4,97.0,73.0,1.0,31.0,2.0,3.8,139.0,0.0,12.7
07_07_2022,00:14:19,1015.0,23.3,27.3,23.4,97.0,73.0,1.0,31.0,2.0,3.4,151.0,0.0,12.7
07_07_2022,00:14:21,1015.0,23.3,27.3,23.4,97.0,73.0,1.0,31.0,2.0,3.4,151.0,0.0,12.7
07_07_2022,00:14:23,1015.0,23.3,27.3,23.4,97.0,73.0,1.0,31.0,2.0,3.4,151.0,0.0,12.7
07_07_2022,00:14:25,1015.0,23.3,27.3,23.4,97.0,73.0,1.0,32.0,2.0,3.3,167.0,0.0,12.7
07_07_2022,00:14:27,1015.0,23.3,27.3,23.4,97.0,73.0,1.0,32.0,2.0,3.3,167.0,0.0,12.7
